user_id,company_id,viewed,liked
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3a8f73040ca7b0c6f1e3bc,1,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3b8f19137e998b5ae4a556,,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3b92ac137e998b5aeaabff,1,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3b9468137e998b5aeb6133,,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3b95a8137e998b5aebb69b,,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3ba15100c8f4c9668c0324,1,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3bbb7b00c8f4c96696b867,1,0
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3bc05200c8f4c966a47d20,1,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3bc26d00c8f4c966ac1d34,1,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,5e3bc2f700c8f4c966adf5f7,1,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,616440e8c3c073075bceb2e3,,0
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,61de5f0d4083114924eda7f2,,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,63637955aab093538e09dbf3,,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,642a59e51730d797537e2dbc,,0
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,6464899cf84a741556369efd,1,0
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,65070978538115f14152f2fd,1,0
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,662687ac531b88176f205999,1,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,67adaed7e96dc40490b738df,,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,67fd98753d8a5417d5f48f43,,
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,67fd988c9bafda17d54419f9,1,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,682c35bae5f9735614849664,,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,682e0906aba5826a9ca29ae8,,1
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,682e09082fa2996a9cbd560f,1,0
user_2yPtLMHQBE0KmP0txZrMKv6uRRd,6877cca00bb1ac68ebdbc1ed,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f110aa7a3270a54af72,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f110aa7a3270a54b551,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f150aa7a3270a54be62,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f150aa7a3270a54cb74,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f160aa7a3270a54ce30,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f170aa7a3270a54cf7d,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f170aa7a3270a54da1f,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f170aa7a3270a54dc15,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f180aa7a3270a54eb4a,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f1b0aa7a3270a551231,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f1d0aa7a3270a5526eb,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f1e0aa7a3270a5537d2,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f1e0aa7a3270a553c65,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f200aa7a3270a5547e9,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f200aa7a3270a554a04,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f220aa7a3270a556775,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f220aa7a3270a556afb,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f250aa7a3270a5596d2,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f260aa7a3270a55a25a,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f280aa7a3270a55b934,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f280aa7a3270a55ba09,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f280aa7a3270a55c5fd,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f290aa7a3270a55d155,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f290aa7a3270a55d274,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f290aa7a3270a55dbd4,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f2a0aa7a3270a55e023,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f2b0aa7a3270a55efaf,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a7f2b0aa7a3270a55f2a7,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f19040ca7b0c6f03082,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f19040ca7b0c6f034f5,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f19040ca7b0c6f03a0a,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f19040ca7b0c6f03ca1,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1a040ca7b0c6f04dc9,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1a040ca7b0c6f04e7e,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1b040ca7b0c6f069fd,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1b040ca7b0c6f06aca,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1b040ca7b0c6f075ca,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1c040ca7b0c6f08043,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1c040ca7b0c6f08128,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1c040ca7b0c6f0882f,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1d040ca7b0c6f092a1,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f1e040ca7b0c6f0b30b,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f45040ca7b0c6f0ce34,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f45040ca7b0c6f0d551,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f46040ca7b0c6f0da50,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f46040ca7b0c6f0e9da,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f48040ca7b0c6f10af4,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f49040ca7b0c6f12e8d,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f71040ca7b0c6f1a03a,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f72040ca7b0c6f1b153,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f72040ca7b0c6f1c784,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f73040ca7b0c6f1cd8a,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f74040ca7b0c6f1e692,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f74040ca7b0c6f1e7ad,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f76040ca7b0c6f223e1,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8f77040ca7b0c6f2472c,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8fa3040ca7b0c6f314f0,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3a8fc7040ca7b0c6f363e5,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b65e8ab6348f63cd9ebe0,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b65e9ab6348f63cd9f995,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8d12137e998b5ae116f0,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8d5a137e998b5ae1a15f,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8d6f137e998b5ae1d0e1,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8d74137e998b5ae1da05,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8ede137e998b5ae449a9,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8f4a137e998b5ae4f85c,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b8fc3137e998b5ae5d366,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b9012137e998b5ae658f6,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b9280137e998b5aea6157,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b971e137e998b5aec19b1,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b9e2e137e998b5aee21e4,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3b9e68137e998b5aee31fc,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3ba1cc00c8f4c9668c7c09,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3ba1d400c8f4c9668c89bc,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3ba2d300c8f4c9668d908c,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3ba36200c8f4c9668e5929,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3ba36f00c8f4c9668e6d29,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbb7300c8f4c96696b425,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbc9300c8f4c96699cae8,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbcba00c8f4c9669a162f,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbcbc00c8f4c9669a2398,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbd6100c8f4c9669c00fd,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbe3d00c8f4c9669e3c97,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bbf2200c8f4c966a0f277,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc01300c8f4c966a3a665,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc03200c8f4c966a40bd5,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc07300c8f4c966a4f552,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc0bb00c8f4c966a5ecc0,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc0d200c8f4c966a6480e,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc22b00c8f4c966ab33e3,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc27400c8f4c966ac5558,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc32900c8f4c966aebba0,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc34b00c8f4c966af2bb7,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc36d00c8f4c966afa063,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc37800c8f4c966afc231,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc3ab00c8f4c966b07bd8,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e3bc3ee00c8f4c966b18200,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e688d782bcca6b0a56b9b0a,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e68af962bcca6b0a5823f07,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e68cb8c2bcca6b0a589f7af,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5e6afb206e2d0842bf48218a,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5eb3852bdd18f7e0684b267e,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5eb38535dd18f7e0684b7fac,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5ebcdaad332603f591ddaea9,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5ef855d70eb04dccca5328ac,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5f48c4252bb9614168f9a230,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5f5f3639a2734681cecc355c,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5f76ba87a2734681ce2c060d,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5f851ae74b03336c9c7ad0dc,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5fae75eeb4cdd83554ac1216,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5fc742dcbf7e53924dee1526,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5fc742e5bf7e53924dee4733,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5fc74384bf7e53924df27cce,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5fc743d6bf7e53924df4cd25,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,5ff7c7081c505c0263f58ca0,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,601c17ff4ddab8d8bff111f8,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6022646b4ddab8d8bf9607b1,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,602273564ddab8d8bf9dbb5f,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60227eb14ddab8d8bfa2ff7b,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6035cc5a4ddab8d8bf46c70b,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,604256be4ddab8d8bf42bd55,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6042618f4ddab8d8bf4709b3,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6042662c4ddab8d8bf488969,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606efa2c6a1d5452781776fc,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606f14476a1d5452784c2ba0,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606f5ea96a1d545278f15ab9,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606f663a6a1d545278f48a89,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606f72716a1d5452780234f0,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606f8ef46a1d5452780d45cf,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,606f9d026a1d54527812883c,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6090208cdb60992662c5ee78,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60b619035e744335aa7b6b37,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60b63b865e744335aa8062d4,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60c1eaea5e744335aae99bfa,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60c1ef045e744335aaeace6f,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60c207075e744335aaf0ddbf,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60c308695e744335aa313c10,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60e6ae6f7d096fb914e084bd,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60e6c63a7d096fb914e6756b,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60e6ca247d096fb914e75ca1,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60e7c5aa7d096fb9146164fa,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,60efecc87d096fb9146ac38c,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6108a2a8bf896774a514fcd5,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6108ab35bf896774a5166ae3,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6108c782bf896774a520dd99,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6108c865bf896774a520fdaa,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6130ab42991d47f5fe18e25d,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6130b44a991d47f5fe227bc2,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6130e49d991d47f5fe57410a,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6130ed9c991d47f5fe60b006,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6131948f991d47f5fee46816,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61319492991d47f5fee4754c,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61319cbc991d47f5fef62fa9,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,613f26f3f5988c252eb3481b,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,615ac15ffb22921ca3155c0b,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,615ad309fb22921ca3249932,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,615c54b6bbc70f4b89bedc33,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6164408fc3c073075bce61e7,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61644295c3c073075bd045d7,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6164443bc3c073075bd1cc09,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61644f3ec3c073075bdf3ff1,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6167d3aaf52909a9ccb73c5b,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6180d659ee1af0b5ab7107c4,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6180ef85ee1af0b5ab7ede7a,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6180f6dfee1af0b5ab8314bf,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61a6fd29d0efcf20c628d7d0,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61a6feabd0efcf20c62c9316,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61acc981d0efcf20c6c014ce,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61ace06ad0efcf20c6c70eae,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61acf5fcd0efcf20c6d21859,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61ad0066d0efcf20c6df522b,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61ada48ad0efcf20c66e9c0f,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61ada799d0efcf20c66fdf0f,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61d56db2db415a1b7f05830a,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61d57efadb415a1b7f16d820,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61d5c04adb415a1b7f3d541e,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,61fcf5c262adc22ead725943,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,621f9562972ef7e5d695f751,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,621f96c3972ef7e5d699ebb5,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,621f96e2972ef7e5d69a8d74,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,624b2704e4e2dbb8bd20c6bf,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6270ffa24b7ad6a07cc04f3d,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,629cc21fcf28682e15f64dd9,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62ab21e065e7929128400ce2,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62ac03bd65e7929128967491,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62c2c61a0405ea8a58c1dabf,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62ea3163542c2517a47565c6,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62ea3166542c2517a4757ae9,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62ea3286542c2517a47b0cf3,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62ea3292542c2517a47b45e1,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,62fb87efc2beea1fe7a85a95,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,63159bd4bfda6f2c1a8dfc79,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,63159c10bfda6f2c1a8f8abb,1,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,63159c20bfda6f2c1a8ff362,,1
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,633ac7a25732d6a1e43aaaff,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,633ac8a75732d6a1e43dc280,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,633ac9c25732d6a1e4411182,,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,636378e8aab093538e054730,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,6363797daab093538e0be02b,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,636dd44daab093538e5c67c6,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,63735305aab093538eecacb3,1,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,638dbe00a1d483d56346d612,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,638dbe0ea1d483d5634784e8,,0
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,638dbe1da1d483d563483240,1,
user_26C64C3ChwrkJ3VTDVmLkjzYIDo,639b0189a1d483d563fc2cd4,,1
